Input,,Result Number,Widget,Data Origin,Result Row,Source Page URL,Regio,Insula,Civico,IDENT,Thumb,Nome,Descrizione,Pip
,,,,,,,IX,1,7,IX.1.7,,Casa di Paccius Alexander,"È una piccola casa di poco meno di duecento metri quadrati: l'atrio presenta in una parete resti della decorazioni con tre nicchie di cui una, decorata con una conchiglia, adibita a larario; tra gli ambienti meglio conservati è il triclinio, con affreschi in quarto stile, tra cui si una donna con un pavone ed un uomo con lo stesso animale, mentre altri sono stati staccati e conservati nel museo archeologico nazionale di Napoli.",http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2007.htm
,,,,,,,IX,1,8,IX.1.8,,Bar,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2008.htm
,,,,,,,IX,1,9,IX.1.9,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2009.htm
,,,,,,,IX,1,10,IX.1.10,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Bottega_IX.1.10._1.JPG/150px-Bottega_IX.1.10._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2010.htm
,,,,,,,IX,1,11,IX.1.11,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Bottega_IX.1.11._1.JPG/150px-Bottega_IX.1.11._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2011.htm
,,,,,,,IX,1,12,IX.1.12,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Casa_senza_nome_IX.1.12._1.JPG/150px-Casa_senza_nome_IX.1.12._1.JPG,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2012.htm
,,,,,,,IX,1,13,IX.1.13,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Thermopolium_IX.1.13._1.JPG/150px-Thermopolium_IX.1.13._1.JPG,Thermopolium,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2013.htm
,,,,,,,IX,1,14,IX.1.14,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Bottega_IX.1.14._1.JPG/150px-Bottega_IX.1.14._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2014.htm
,,,,,,,IX,1,15,IX.1.15,,Thermopolium,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2015.htm
,,,,,,,IX,1,16,IX.1.16,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Thermopolium_IX.1.16._1.JPG/150px-Thermopolium_IX.1.16._1.JPG,Thermopolium,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2016.htm
,,,,,,,IX,1,17,IX.1.17,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Bottega_IX.1.17._1.JPG/150px-Bottega_IX.1.17._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2017.htm
,,,,,,,IX,1,18,IX.1.18,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Bottega_IX.1.18._1.JPG/150px-Bottega_IX.1.18._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2018.htm
,,,,,,,IX,1,19,IX.1.19,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Bottega_IX.1.19._1.JPG/150px-Bottega_IX.1.19._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2019.htm
,,,,,,,IX,1,20,IX.1.20,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Casa_di_Marco_Epidio_Rufo_2.JPG/150px-Casa_di_Marco_Epidio_Rufo_2.JPG,Casa di M. Epidio Rufo,"È caratterizzata da un grosso portone e da un atrio corinzio con sedici colonne, alte quattro metri e mezzo. Notevole il larario, con dedica al padrone e ai lari della casa e le tracce di pitture presenti nel tablino, con soggetti di piante stilizzate ed architetture fantastiche, oltre ad una scena di Marsia che sfida Apollo a suonare la tibia.",http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2020.htm
,,,,,,,IX,1,21,IX.1.21,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Bottega_IX.1.21._1.JPG/150px-Bottega_IX.1.21._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2021.htm
,,,,,,,IX,1,22,IX.1.22,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Casa_di_Marco_Epidio_Sabino_3.JPG/150px-Casa_di_Marco_Epidio_Sabino_3.JPG,Casa di M. Epidio Sabino,"È un grande casa con oltre venticinque stanze e con un doppio atrio, in uno dei quali è posto un larario, caratterizzato da una grossa colonnina dorica e ancora affrescato: possiede inoltre un tablino e due peristili; numerose sono le decorazioni rimanenti, sia pavimentali, a mosaico, sia parietali, con pitture in primo e quarto stile, mentre altra particolarità è rappresentata dalla cucina che era anche utilizzata come panificio privato.",http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2022.htm
,,,,,,,IX,1,23,IX.1.23,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Bottega_IX.1.23._1.JPG/150px-Bottega_IX.1.23._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2023.htm
,,,,,,,IX,1,24,IX.1.24,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Bottega_IX.1.24._1.JPG/150px-Bottega_IX.1.24._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2024.htm
,,,,,,,IX,1,25,IX.1.25,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Bottega_IX.1.25._1.JPG/150px-Bottega_IX.1.25._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2025.htm
,,,,,,,IX,1,26,IX.1.26,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Casa_di_Sodoma_e_Gomorra_1.JPG/150px-Casa_di_Sodoma_e_Gomorra_1.JPG,Casa di Sodoma e Gomorra,"È stata scavata nel 1858 ed in seguito nel 1869 ed è così chiamata poiché sia nel triclinio che nel cubicolo è stato ritrovato un graffito che si riferiva alle città di Sodoma e Gomorra: la casa, grande poco più di centotrenta metri quadrati, ha sei stanze ed un atrio centrale.",http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2026.htm
,,,,,,,IX,1,27,IX.1.27,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Bottega_di_Pacuvius_Erasistratus_1.JPG/150px-Bottega_di_Pacuvius_Erasistratus_1.JPG,Bottega di Pacuvius Erasistratus,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2027.htm
,,,,,,,IX,1,28,IX.1.28,,Stalla di Thesmus,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2028.htm
,,,,,,,IX,1,29,IX.1.29,,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2029.htm
,,,,,,,IX,1,30,IX.1.30,,Ingresso secondario (IX.1.20),-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2030.htm
,,,,,,,IX,1,31,IX.1.31,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2031.htm
,,,,,,,IX,1,32,IX.1.32,,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2032.htm
,,,,,,,IX,1,33,IX.1.33,,Ingresso secondario (IX.1.3),-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2033.htm
,,,,,,,IX,1,34,IX.1.34,,Ingresso per piano superiore,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2034.htm
,,,,,,,IX,2,1,IX.2.1,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Altare_IX.2.1._1.JPG/150px-Altare_IX.2.1._1.JPG,Altare,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2001.htm
,,,,,,,IX,2,2,IX.2.2,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Bottega_IX.2.2._1.JPG/150px-Bottega_IX.2.2._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2002.htm
,,,,,,,IX,2,3,IX.2.3,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Bottega_IX.2.3._1.JPG/150px-Bottega_IX.2.3._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2003.htm
,,,,,,,IX,2,4,IX.2.4,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Casa_con_bottega_IX.2.4._1.JPG/150px-Casa_con_bottega_IX.2.4._1.JPG,Casa con bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2004.htm
,,,,,,,IX,2,5,IX.2.5,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Casa_con_bottega_IX.2.5._2.JPG/150px-Casa_con_bottega_IX.2.5._2.JPG,Casa con bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2005.htm
,,,,,,,IX,2,6,IX.2.6,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Bottega_IX.2.6._1.JPG/150px-Bottega_IX.2.6._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2006.htm
,,,,,,,IX,2,7,IX.2.7,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Casa_della_Fontana_d%27Amore_1.JPG/150px-Casa_della_Fontana_d%27Amore_1.JPG,Casa della Fontana d'Amore,"È stata esplorata nel 1851 e l'ingresso è anticipato da una bottega: l'abitazione è di modeste dimensioni e composta da un cubicolo, da un triclinio, che presenta residui di decorazioni parietali e un piccolo giardino, nel quale è una fontana, affrescata in origine con una ninfa che aveva tra le mani un cratere a forma di fontana dal quale usciva l'acqua.",http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2007.htm
,,,,,,,IX,2,8,IX.2.8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Ingresso_per_piano_superiore_IX.2.8..JPG/150px-Ingresso_per_piano_superiore_IX.2.8..JPG,Ingresso per piano superiore,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2008.htm
,,,,,,,IX,2,9,IX.2.9,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Bottega_IX.2.9._1.JPG/150px-Bottega_IX.2.9._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2009.htm
,,,,,,,IX,2,10,IX.2.10,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Casa_di_Chlorus_e_Caprasia_2.JPG/150px-Casa_di_Chlorus_e_Caprasia_2.JPG,Casa di Chlorus e Caprasia,"Chiamata anche Casa del Gallo II ha nel triclinio l'ambiente più importate ritrovato: è caratterizzato da un soffitto a volta e conserva i suoi affreschi sia lungo le pareti che nella parte del tetto; anche un cubicolo nei pressi del peristilio ha resti di decorazioni parietali, ma rovinate dal tempo: in particolar modo nella scena centrale di un pannello dovevano essere raffigurati Galatea e Polifemo; la casa era dotata anche di un piano superiore.",http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2010.htm
,,,,,,,IX,2,11,IX.2.11,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Taberna_Attiorum_I_1.JPG/150px-Taberna_Attiorum_I_1.JPG,Taberna Attiorum I,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2011.htm
,,,,,,,IX,2,12,IX.2.12,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Taberna_Attiorum_II_1.JPG/150px-Taberna_Attiorum_II_1.JPG,Taberna Attiorum II,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2012.htm
,,,,,,,IX,2,13,IX.2.13,,Casa con bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2013.htm
,,,,,,,IX,2,14,IX.2.14,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2014.htm
,,,,,,,IX,2,15,IX.2.15,,Ingresso secondario (IX.2.16.),-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2015.htm
,,,,,,,IX,2,16,IX.2.16,,Casa di Titus Dentatius Panthera,"Chiamata anche Casa di Bellerofonte o Casa della Principessa Margherita presenta ancora sulla facciata d'ingresso resti di affreschi, così come nell'atrio dov'era dipinto Bellerofonte, poi staccato per essere conservato al museo archeologico nazionale di Napoli: la casa inoltre aveva in alcuni ambienti una pavimentazione in cocciopesto ed in altri a mosaico, mentre tra gli altri affreschi rinvenuti una pittura raffigurante le tre Grazie.",http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2016.htm
,,,,,,,IX,2,17,IX.2.17,,Casa di Q. Brittius Balbus,"Dopo un breve corridoio d'ingresso, ha un atrio, intorno al quale si aprono diversi ambienti tra cui cubicoli con resti della decorazione in stucco e intonaco: nello stesso ambiente è presente anche un focolare e diverse nicchie utilizzate come larari; nella zona del giardino si aprono il triclinio ed un'esedra, mentre del peristilio restano solo due colonne con scarne decorazioni in stucco, oltre ad un puteale.",http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2017.htm
,,,,,,,IX,2,18,IX.2.18,,Casa di Curvius Marcellus e Fabia,"Presenta un atrio con impluvium in marmo e pareti, così come quelli dei cubicoli e del triclinio, con resti di decorazioni pittoriche in giallo, rosso e nero; superato il tablino si accede nel giardino con i resti delle basi delle colonne e di un larario, mentre nella cucina si osserva il focolare ed una latrina.",http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2018.htm
,,,,,,,IX,2,19,IX.2.19,,Ingresso secondario (IX.2.21.),-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2019.htm
,,,,,,,IX,2,20,IX.2.20,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2020.htm
,,,,,,,IX,2,21,IX.2.21,,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2021.htm
,,,,,,,IX,2,22,IX.2.22,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2022.htm
,,,,,,,IX,2,23,IX.2.23,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2023.htm
,,,,,,,IX,2,24,IX.2.24,,Stalla e scuderia,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2024.htm
,,,,,,,IX,2,25,IX.2.25,,Caupona di Thyrsus,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2025.htm
,,,,,,,IX,2,26,IX.2.26,,Casa di M. Casellius Marcellus,"È stata scavata nel 1869: l'atrio ha un caratteristico larario a nicchia sostenuto da due colonne e poggiante un alto podio dipinto in rosso, sul quale si osservano, anche se sbiaditi, due serpenti in giallo; segue quindi il tablino ed il giardino.",http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2026.htm
,,,,,,,IX,2,27,IX.2.27,,Casa delle Nozze di Nettuno e Anfitrite,"Chiamata anche Casa della Principessa Margherita o Casa del Granduca di Toscana è stata esplorata nel 1849 e nel 1869: negli ambienti della casa si notano ancora resti della decorazione parietale, anche se i principali reperti, rappresentati da mosaici sono stati staccati e conservati al museo archeologico napoletano, come ad esempio la raffigurazione di Nettuno e Anfitrite ed una raffigurazione di pesci ed anatre.",http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2027.htm
,,,,,,,IX,2,28,IX.2.28,,Ingresso secondario (IX.2.27.),-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2028.htm
,,,,,,,IX,2,29,IX.2.29,,Ingresso secondario (IX.2.1.),-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2029.htm
,,,,,,,IX,3,1,IX.3.1,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Bottega_IX.3.1._1.JPG/150px-Bottega_IX.3.1._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2001.htm
,,,,,,,IX,3,2,IX.3.2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Officina_offectoria_di_Ubonius_3.JPG/150px-Officina_offectoria_di_Ubonius_3.JPG,Officina offectoria di Ubonius,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2002.htm
,,,,,,,IX,3,3,IX.3.3,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Bottega_IX.3.3._1.JPG/150px-Bottega_IX.3.3._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2003.htm
,,,,,,,IX,3,4,IX.3.4,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Bottega_IX.3.4._1.JPG/150px-Bottega_IX.3.4._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2004.htm
,,,,,,,IX,3,5,IX.3.5,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Casa_di_Marco_Lucrezio_3.JPG/150px-Casa_di_Marco_Lucrezio_3.JPG,Casa di Marco Lucrezio,"Apparteneva ad un decurione della città, nonché sacerdote di Marte; presenta un atrio con larario, un tablino ed un giardino pensile arricchito con statue in marmo: Una scala conduceva al piano superiore, mentre delle decorazioni, in parte staccate e conservate la museo archeologico di Napoli, rimangono quadretti con soggetti mitologici e architetture fantastiche, tipiche del quarto stile, come il trionfo di Bacco.",http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2005%20plan.htm
,,,,,,,IX,3,6,IX.3.6,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Bottega_IX.3.6._1.JPG/150px-Bottega_IX.3.6._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2006.htm
,,,,,,,IX,3,7,IX.3.7,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Bottega_IX.3.7._1.JPG/150px-Bottega_IX.3.7._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2007.htm
,,,,,,,IX,3,8,IX.3.8,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Bottega_IX.3.8._1.JPG/150px-Bottega_IX.3.8._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2008.htm
,,,,,,,IX,3,9,IX.3.9,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Bottega_di_Titus_1.jpg/150px-Bottega_di_Titus_1.jpg,Bottega di Titus,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2009.htm
,,,,,,,IX,3,10,IX.3.10,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Pistrinum_di_T._Terentius_Proculus_1.JPG/150px-Pistrinum_di_T._Terentius_Proculus_1.JPG,Pistrinum di T. Terentius Proculus,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2010.htm
,,,,,,,IX,3,11,IX.3.11,,Ingresso secondario (IX.3.10),-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2011.htm
,,,,,,,IX,3,12,IX.3.12,,Panificio di T. Terentius Proculus,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2012.htm
,,,,,,,IX,3,13,IX.3.13,,Casa di Fabius Celer,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2013.htm
,,,,,,,IX,3,14,IX.3.14,,Casa di C. Catius Scithus,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2014.htm
,,,,,,,IX,3,15,IX.3.15,,Casa di Philocalus,"Aveva un dipinto di Mercurio e Minerva sulla facciata, mentre nel corridoio d'ingresso era posta la scala che conduceva al piano superiore: l'atrio ha impluvium e puteale ed intorno ambienti con tracce di decorazioni parietali tra cui la raffigurazione di Iside con in mano una cornucopia ed ai suoi piedi un globo, conservata al museo archeologico nazionale, il giardino invece presenta un colonnato su tre lati ed un larario.",http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2015.htm
,,,,,,,IX,3,16,IX.3.16,,Bottega di C. Tettius Faustus,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2016.htm
,,,,,,,IX,3,17,IX.3.17,,Taberna di Q. Salusti Inventi,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2017.htm
,,,,,,,IX,3,18,IX.3.18,,Taberna di P. Pacci Clari,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2018.htm
,,,,,,,IX,3,19,IX.3.19,,Taberna di T. Genialis,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2019.htm
,,,,,,,IX,3,20,IX.3.20,,Panificio,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2020.htm
,,,,,,,IX,3,21,IX.3.21,,Deposito di A. Vettius Caprasius Felix,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2021.htm
,,,,,,,IX,3,22,IX.3.22,,Ingresso secondario (IX.3.21),-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2022.htm
,,,,,,,IX,3,23,IX.3.23,,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2023.htm
,,,,,,,IX,3,24,IX.3.24,,Ingresso secondario (IX.3.5),-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2024.htm
,,,,,,,IX,3,25,IX.3.25,,Casa di L. Clodius Varus e Pelagia,"È stata esplorata nel 1871 e misura poco più di cento metri quadrati con sole cinque stanze: in una di esse fu ritrovato un graffito, posto nella zona dove doveva esserci un letto, con i due nomi con cui è soprannominata la casa e si riferivano probabilmente ai due coniugi che l'abitavano.",http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2003%2025.htm
,,,,,,,IX,4,1,IX.4.1,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Bottega_IX.4.1._1.JPG/150px-Bottega_IX.4.1._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2004%2001.htm
,,,,,,,IX,4,2,IX.4.2,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2004%2002.htm
,,,,,,,IX,4,3,IX.4.3,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2004%2003.htm
,,,,,,,IX,4,4,IX.4.4,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2004%2004.htm
,,,,,,,IX,4,5,IX.4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Terme_Centrali_2.JPG/150px-Terme_Centrali_2.JPG,Terme Centrali,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2004%2005.htm
,,,,,,,IX,4,6,IX.4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Bottega_IX.4.6._1.JPG/150px-Bottega_IX.4.6._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2004%2006.htm
,,,,,,,IX,4,7,IX.4.7,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Bottega_IX.4.7._1.JPG/150px-Bottega_IX.4.7._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2004%2007.htm
,,,,,,,IX,4,8,IX.4.8,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Bottega_IX.4.8._1.JPG/150px-Bottega_IX.4.8._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2004%2008.htm
,,,,,,,IX,4,9,IX.4.9,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2004%2009.htm
,,,,,,,IX,4,10,IX.4.10,,Ingresso secondario (IX.4.5.),-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2004%2010.htm
,,,,,,,IX,4,11,IX.4.11,,Latrine pubbliche,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2004%2011.htm
,,,,,,,IX,4,12,IX.4.12,,Ingresso per piano superiore,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2004%2012.htm
,,,,,,,IX,4,13,IX.4.13,,Ingresso secondario (IX.4.5.),-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2004%2013.htm
,,,,,,,IX,4,14,IX.4.14,,Ingresso secondario (IX.4.5.),-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2004%2014.htm
,,,,,,,IX,4,15,IX.4.15,,Ingresso secondario (IX.4.5.),-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2004%2015.htm
,,,,,,,IX,4,16,IX.4.16,,Ingresso secondario (IX.4.5.),-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2004%2016.htm
,,,,,,,IX,4,17,IX.4.17,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Bottega_IX.4.17._1.JPG/150px-Bottega_IX.4.17._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2004%2017.htm
,,,,,,,IX,4,18,IX.4.18,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Terme_Centrali_1.JPG/150px-Terme_Centrali_1.JPG,Ingresso secondario (IX.4.5.),-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2004%2018.htm
,,,,,,,IX,4,19,IX.4.19,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Bottega_IX.4.19._1.JPG/150px-Bottega_IX.4.19._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2004%2019.htm
,,,,,,,IX,4,20,IX.4.20,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Bottega_IX.4.20._1.JPG/150px-Bottega_IX.4.20._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2004%2020.htm
